"id","description","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","number_of_reviews","review_scores_rating","cancellation_policy","reviews_per_month","price"
"20975716","Borough Park area in Brooklyn, NY, is safe and close to everything you need, walking distance from train station D&F, perfect place to return to after exploring the city all day to sleep off/relax, best place to stay, we welcome everyone. The apartment has separate living space, spacious bedroom (w/door) with 2 nice size windows and plenty of sun light, includes 2 regular twin size beds and 1 folded bed for extra guest, kitchen with window (2 sinks) and a full size bathroom includes tub. There is a nice size closet with plenty shelves and hanging, in the hallway next to the bedroom, perfect for a longer stay. there is also a coats and outwears closet at the hallway entrance.  *The kitchen is kosher friendly and equipped with appliances including microwave, toaster, fridge, for you to use. *we offer some Cookware, we have a storage room in the building, feel free to ask if you need more  *If needed you can get additional disposable tableware and cookwares a cross the street,  *we have f","150929473","2017-09-17","within an hour","100%","","f","1.0","{email, phone, google, reviews, jumio, offline_government_id, selfie, government_id, identity_manual}","f","Kensington","Apartment","Entire home/apt","2","1.0","1.0","2.0","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Breakfast,Buzzer/wireless intercom,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","1","2.0","100.0","flexible","2.0","$74.00"
"4709568","Stay in NYC overlooking the Highline. This newly renovated, sunny 2 bedroom apartment is located by West Chelsea's art galleries and only 5 min away from Chelsea Market and the popular Meatpacking district. A sundrenched home in the city. Recently renovated, this beautiful space by the Highline is your ideal pied à terre while in the city. It is quiet, by the highline and the hudson river. Restuarants and the chelsea market at your doorstep. Please use my home freely but avoid drinking what is in the apartment. I am not going to be at home while you are there so I will only be available if you need me, and that is always a phone call away. I love West Chelsea. Galleries, the Highline, Chelsea Market, Hudson River...  That is why I chose it to live in NYC. I am often asked for restaurant recommendations and I always find it hard as it is so personal but here are some: The Red Cat: One of NYC's first farm to table restaurants is a fabulous option. It is small, dishes are carefully prepar","4383543","2012-12-11","within an hour","100%","","f","1.0","{email, phone, facebook, reviews, jumio, selfie, government_id, identity_manual, work_email}","t","Chelsea","Apartment","Entire home/apt","4","2.0","2.0","2.0","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman,Bathtub,Room-darkening shades}","4","2","83.0","99.0","strict","2.68","$400.00"
"17585139","My place is close to Washington Square Park. You’ll love my place because of the location, the ambiance, the neighborhood, the food! My place is good for couples, solo adventurers, and business travelers.","51752603","2015-12-19","","","","f","1.0","{email, phone, reviews}","f","Greenwich Village","Apartment","Private room","1","1.0","1.0","1.0","Real Bed","{Wireless Internet,Kitchen,Heating,Fire extinguisher,translation missing: en.hosting_amenity_49}","1","3","1.0","100.0","flexible","0.15","$80.00"
"3700364","Located right near the West 4th Street station ( 2 minute walk) for easy transportation and 1 block from beautiful Washington Square Park. Everything thing you could possibly need in NYC is in walking distance including many great restaurants, bars, Jazz and Comedy clubs, 24 hour Grocery store and liquor store. This is a wonderful 1 bedroom apartment located on the back of the building, which is extremely quite. The apartment can accommodate up to 2-3-guests comfortably. There Is a Murphy Bed which pulls out to a Queen size bed in living room and a sofa in bedroom that turns into a full size bed. There are 2 TV's in the apartment. It is located in the 5th floor and there is no elevator. You will not be disappointed in choosing this wonderful apartment in such an amazing vibrant and eclectic area! There is access to everything in the apartment and there are 2 closets and a dresser to store clothes. I have lived in NYC all my life and can make recommendation for attractions and great res","7644834","2013-07-22","within a few hours","100%","","f","1.0","{email, phone, reviews, jumio}","t","Greenwich Village","Apartment","Entire home/apt","2","1.0","1.0","2.0","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50}","2","5","25.0","95.0","strict","1.06","$193.00"
"6501996","Welcome to your private oasis in the hustle and bustle of NYC! This chic 1-bdrm apartment has a very unique and large private terrace. Enjoy the arts, culture and food of manhattan and then retreat to the outdoor deck to get away from it all! Mi casa es su casa! This charming 1-bedroom has a lot of character and space to make you feel right at home. Recently renovated to include all the amenties you could want: elevator, dishwasher, garbage disposal, washer/dryer, central A/C or heat, ceiling fans, wifi, tv. Even better, though, is the large private terrace that only YOU have access to! My apartment can comfortably sleep up to 4 people, with a Queen-size bed in the bedroom and a pull-out Queen sofa in the living room. Located in the heart of the East Village, my apartment is accessible to trendy restaurants, bars, shopping and subway lines.","1304710","2011-10-17","within a few hours","100%","","f","1.0","{email, phone, facebook, reviews, jumio, government_id}","t","East Village","Apartment","Entire home/apt","4","1.0","1.0","2.0","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","2","7","31.0","97.0","moderate","1.1","$379.00"
"4279323","Big open 3 bedroom apt in 3 family home. Close to 2/5 train (on the same block), near rest's, prospect park and 15 mins from Barclays center. Access to kitchen, living room, parking nearby. 30 mins out of downtown Manhattan. Contact me for deets :)","21140491","2014-09-09","","","","f","1.0","{phone, reviews}","f","Prospect-Lefferts Gardens","Apartment","Private room","2","1.0","1.0","1.0","Real Bed","{}","1","1","2.0","90.0","flexible","0.06","$80.00"
"13820083","Non Smoking. Close to Barclays Center, Peaches Hot House, The Hothouse, Eugene & Company, and Emily. You’ll love my place because of the coziness, the location, beautiful garden for a small wine and cheese gathering and the people. It's great for couples, solo, business travelers.  sorry no pets. 7 day rental minimum, air mattress to accommodate 3 guests.  No additional discount. rate is already 30% below market A train to Manhattan is steps from your door and laundry services 2 blocks away The space is on the first floor local train: A is across the street for ease of access to the city.  Great restaurants in the area. Laundromat a block away. utilities included. for monthly rental surcharge imposed for the air conditioner.   all you need do is bring your linens and toiletries. Property for sale broker will give 24hr notice. The entire 1st floor and garden is included. Garden is private emergency maintenance personnel will be available Clinton hill is regentrified and often referred t","31829334","2015-04-23","within an hour","100%","","f","1.0","{email, phone, facebook, reviews, work_email}","f","Clinton Hill","Apartment","Entire home/apt","3","1.0","1.0","2.0","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Hot tub,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","30","4.0","80.0","flexible","0.28","$87.00"
"16270389","* 2 BR- Private bathroom and kitchen. * 20-min train rides to midtown Manhattan. 20 min to JFK and 12 min LaGuardia * 2minute walk to Restaurants, shopping centers (Target, Macy’s, DSW, Red Lobster etc), supermarkets, subways (R, M trains) and buses (Q53 and Q58).  * Private parking ($10 dollars per night), Free for guests staying 7 day *Unit located on second floor  * Very Comfortable three Queen size beds *The kitchen is stocked with pots, pans, and utensils. 20-min train ride to midtown Manhattan. 20 min to JFK and 12 min LaGuardia 2minute walk to Restaurants, shopping centers (Target, Macy’s, DSW, Red Lobster etc), supermarkets, subways (R, M trains) and buses (Q53 and Q58).","69427329","2016-04-28","within an hour","100%","","f","5.0","{email, phone, reviews, jumio, government_id}","t","Elmhurst","House","Entire home/apt","6","1.0","2.0","3.0","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","6","1","53.0","94.0","strict","5.5","$150.00"
"12950694","Cozy good size studio located in the heart of Manhattan, Kipsbay neighbourhood! Close to restaurants and bars in the City and to the main attractions (East Village, Times Square and 5th Avenue). The apartment is also a short walk to local metro lines 6 or the L line to Brooklyn.","19431613","2014-08-04","within a day","50%","","f","1.0","{email, phone, reviews}","f","Midtown","Apartment","Entire home/apt","3","1.0","0.0","1.0","Real Bed","{TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator,Heating,Family/kid friendly,Washer,Dryer,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Hair dryer,Iron,translation missing: en.hosting_amenity_50}","1","1","3.0","80.0","strict","0.32","$138.00"
"2089226","Beautiful apartment, in a nice building. My apartment is spacious and well lit by natural light, from several windows. You have access to the living room, kitchen and bathroom. This room has a full size bed, for 1 to 2 people, and a futon that can accommodate am1 adult size person, or 2 kids, or 2 meduim to small framed adults.  In this cozy room - but not small, with good natural sunlight, there is Wi-Fi, access to a full closet near.  From your bed you can watch cable TV too, on a flat screen.  You can lounge on the bed, or on the futon. You have complete access to the kitchen.  You can cook and/or you can dine within eating area.  You can use my herbs and spices, if you like.  There are pots and pans for usage. Tea and Coffee are available, to make.  There is a shared bathroom . Continental breakfast available upon request, in advance, for a small fee! I stay within the apartment when hosting, living room or other bedroom.  You have access to me at all times via phone.  I may not al","8452639","2013-08-27","within an hour","100%","","f","3.0","{email, phone, reviews, jumio}","t","Flatbush","Apartment","Private room","4","1.0","1.0","2.0","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Breakfast,Elevator,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens}","2","2","46.0","96.0","strict","1.02","$69.00"
