"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"9921445","31148752","2015-04-13","within a few hours","99%","100%","f","354","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Green Lake","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hair Dryer}","1","2","strict","$195.00"
"132160","558743","2011-05-05","within a few hours","100%","100%","t","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","Apartment","Entire home/apt","6","1.0","2","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Other pet(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit}","2","3","strict","$145.00"
"2033191","10437300","2013-12-04","within a few hours","100%","100%","t","1","['email', 'phone', 'reviews']","f","Green Lake","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","3","moderate","$180.00"
"8849407","8815032","2013-09-13","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","Apartment","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","1","1","flexible","$50.00"
"9922335","31148752","2015-04-13","within a few hours","99%","100%","f","354","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Green Lake","Apartment","Entire home/apt","4","1.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hair Dryer}","1","2","strict","$160.00"
"7243974","5720753","2013-04-01","within an hour","100%","100%","f","1","['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","5","1.0","2","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Indoor Fireplace,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Shampoo}","0","2","strict","$140.00"
"6490453","4540636","2012-12-31","within a day","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Green Lake","House","Private room","2","1.0","1","1","Real Bed","{Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$140.00"
"4025593","20871317","2014-09-02","within a few hours","90%","100%","t","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Green Lake","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Breakfast,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials}","1","1","moderate","$40.00"
"8556103","45036461","2015-09-24","within a few hours","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Iron,Laptop Friendly Workspace}","1","2","moderate","$145.00"
"955506","357277","2011-01-22","within an hour","80%","100%","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","4","3","strict","$225.00"
"9868607","41736327","2015-08-17","within an hour","100%","N/A","f","1","['email', 'phone', 'linkedin', 'kba']","t","Green Lake","Townhouse","Entire home/apt","4","1.5","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","1","moderate","$325.00"
"8668073","1963437","2012-03-18","within an hour","100%","100%","f","2","['email', 'phone', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","5","2.0","2","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","1","strict","$199.00"
"790860","4186082","2012-11-18","N/A","N/A","N/A","f","1","['email', 'phone']","f","Green Lake","Apartment","Entire home/apt","7","1.0","3","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer}","5","4","moderate","$450.00"
"261912","558743","2011-05-05","within a few hours","100%","100%","t","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Other pet(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials}","2","4","strict","$175.00"
"368403","4186078","2012-11-18","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","12","3.0","6","6","Real Bed","{Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","4","4","strict","$550.00"
"9878971","17269911","2015-12-08","within a day","80%","100%","f","1","['email', 'phone', 'linkedin', 'kba']","t","Green Lake","House","Entire home/apt","7","2.0","3","5","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Pets Allowed,Pets live on this property,Dog(s),Cat(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hangers,Laptop Friendly Workspace}","1","20","moderate","$149.00"
"5602370","11839982","2014-02-01","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook', 'reviews']","f","Green Lake","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","3","strict","$130.00"
"9395217","38805374","2015-07-18","within a few hours","78%","N/A","f","1","['email', 'phone', 'facebook', 'jumio']","t","Green Lake","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Pets Allowed,Pets live on this property,Cat(s),Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","moderate","$85.00"
"7331079","38407350","2015-07-13","N/A","N/A","N/A","f","1","['phone', 'linkedin', 'reviews', 'kba']","f","Green Lake","House","Entire home/apt","4","1.0","3","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","4","strict","$300.00"
"580182","2854774","2012-07-06","within an hour","100%","100%","t","2","['email', 'phone', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","6","1.5","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","3","2","moderate","$79.00"
"8152191","43039185","2015-08-31","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']","t","Green Lake","House","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","2","moderate","$59.00"
"103908","541406","2011-04-28","within a day","100%","100%","f","2","['email', 'phone', 'reviews']","f","Green Lake","House","Entire home/apt","2","1.0","1","1","Real Bed","{Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher}","1","2","moderate","$140.00"
"783061","4129144","2012-11-12","within a day","100%","100%","t","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","House","Private room","2","1.5","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$60.00"
"7901725","27323526","2015-02-06","N/A","N/A","N/A","f","1","['phone']","f","Green Lake","House","Entire home/apt","8","2.5","3","5","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","1","3","flexible","$215.00"
"4968752","25616243","2015-01-04","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Green Lake","House","Entire home/apt","5","1.5","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$100.00"
"14386","39377","2009-09-18","within a few hours","100%","100%","f","3","['email', 'phone', 'facebook', 'reviews']","f","Green Lake","House","Private room","2","1.5","1","1","Futon","{Internet,Wireless Internet,Kitchen,Pets live on this property,Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher}","1","1","strict","$40.00"
"7517215","39385924","2015-07-23","within a day","50%","100%","f","2","['phone', 'facebook', 'reviews']","f","Green Lake","House","Private room","4","1.0","1","2","Real Bed","{TV,Wireless Internet,Free Parking on Premises,Hot Tub,Heating,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$99.00"
"1602421","39377","2009-09-18","within a few hours","100%","100%","f","3","['email', 'phone', 'facebook', 'reviews']","f","Green Lake","House","Private room","2","1.5","1","1","Real Bed","{Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Cat(s),Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer}","1","1","moderate","$45.00"
"3821822","19660469","2014-08-08","within an hour","100%","100%","t","1","['email', 'phone', 'reviews', 'jumio']","t","Green Lake","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$75.00"
"6073437","26768070","2015-01-27","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$119.00"
"7917700","39385924","2015-07-23","within a day","50%","100%","f","2","['phone', 'facebook', 'reviews']","f","Green Lake","House","Private room","2","1.0","1","2","Real Bed","{Wireless Internet,Free Parking on Premises,Hot Tub,Heating,Smoke Detector,Fire Extinguisher,Shampoo}","1","1","flexible","$99.00"
"6278181","32546254","2015-05-04","within a few hours","100%","100%","f","2","['email', 'phone', 'google', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","6","1.0","3","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","4","2","moderate","$225.00"
"4279578","22218808","2014-10-06","within an hour","100%","100%","t","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Green Lake","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","moderate","$85.00"
"9907337","50943410","2015-12-09","within a few hours","100%","100%","f","1","['email', 'phone']","f","Green Lake","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{Cable TV,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","1","4","strict","$135.00"
"1796861","9423731","2013-10-14","within an hour","100%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","Green Lake","House","Entire home/apt","6","1.5","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","6","2","strict","$335.00"
"4211836","8904803","2013-09-17","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","Green Lake","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","2","1","flexible","$79.00"
"4025954","20873639","2014-09-03","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Green Lake","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","2","flexible","$90.00"
"6154478","31926188","2015-04-25","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews']","f","Green Lake","House","Entire home/apt","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Hangers}","1","1","flexible","$111.00"
"84030","292232","2010-11-19","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews', 'jumio']","t","Green Lake","House","Private room","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","2","3","strict","$110.00"
"4235559","21979271","2014-09-30","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews', 'kba']","t","Green Lake","House","Entire home/apt","8","2.0","3","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","6","4","strict","$325.00"
"830948","4133860","2012-11-12","a few days or more","33%","N/A","f","2","['email', 'phone', 'facebook', 'reviews']","f","Westlake","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer}","2","1","strict","$85.00"
"3468261","17473989","2014-06-30","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews']","f","Westlake","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$190.00"
"10026648","36997320","2015-06-28","N/A","N/A","N/A","f","1","['phone', 'facebook']","f","Westlake","Apartment","Entire home/apt","1","1.0","1","1","Couch","{Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","15","flexible","$65.00"
