"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","price"
"6249740","6493905","2013-05-20","within a few hours","100%","N/A","f","2","{email, phone, reviews, jumio, offline_government_id, government_id, work_email}","t","40.68536632883826","-73.95402202816172","House","Entire home/apt","5","1.5","3","5","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo}","3","3","8","2015-06-28","2017-09-04","100","10","9","10","10","9","10","strict","0.29","$195.00"
"14900561","7076772","2013-06-23","within an hour","100%","N/A","t","1","{email, phone, reviews, jumio, offline_government_id, selfie, government_id, identity_manual}","f","40.69182767240935","-73.9558144060962","Apartment","Private room","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,Hot water,Bed linens,Extra pillows and blankets,Refrigerator,Step-free access,Well-lit path to entrance,Step-free access,Step-free access}","1","1","63","2016-09-20","2017-09-19","97","10","10","10","10","9","10","strict","4.99","$45.00"
"18308486","126632094","2017-04-19","within an hour","100%","N/A","f","2","{phone, reviews}","f","40.695310240764805","-73.9327562137158","House","Private room","4","1.0","2","4","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Cat(s),Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Self Check-In,Keypad,Outlet covers,Bathtub,Room-darkening shades}","1","2","6","2017-04-30","2017-08-14","93","9","9","10","9","9","9","moderate","1.15","$160.00"
"6131606","21014758","2014-09-06","within an hour","100%","N/A","t","3","{email, phone, amex, reviews, kba, work_email}","t","40.68875496405486","-73.92377160007658","House","Private room","3","2.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Cleaning before checkout}","1","3","3","2015-10-17","2017-09-18","100","10","9","10","10","9","9","moderate","0.13","$42.00"
"7036290","36889012","2015-06-27","within a few hours","93%","N/A","f","11","{email, phone, reviews}","f","40.68236974740573","-73.91976606654711","Apartment","Private room","2","2.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo}","1","1","86","2016-02-07","2017-09-22","78","8","7","9","9","8","8","flexible","4.26","$50.00"
"89621","209460","2010-08-22","within an hour","100%","N/A","f","4","{email, phone, reviews, jumio, government_id}","t","40.68047880334149","-73.9491081371622","House","Entire home/apt","3","1.0","1","1","Pull-out Sofa","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher}","1","2","137","2011-08-09","2017-09-25","89","9","9","9","9","8","9","strict","1.83","$90.00"
"12541712","67954495","2016-04-19","within an hour","99%","N/A","f","10","{email, phone, reviews, jumio, government_id}","t","40.695562104269776","-73.93523106486458","Townhouse","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Essentials,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","66","2016-05-01","2017-09-17","90","9","9","9","9","9","9","strict","3.80","$75.00"
"1652996","517966","2011-04-18","within an hour","100%","N/A","t","2","{email, phone, reviews, jumio}","t","40.680049079096335","-73.93910898884205","Apartment","Entire home/apt","5","1.0","1","5","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Smart lock,Keypad}","2","3","115","2013-10-09","2017-09-28","97","10","10","10","10","9","10","moderate","2.37","$160.00"
"18933100","32406934","2015-05-02","within an hour","100%","N/A","f","4","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.6801571552926","-73.94133833699816","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","12","2017-06-05","2017-09-18","93","10","9","9","10","9","9","moderate","2.98","$75.00"
"1270324","5619749","2013-03-25","within a day","86%","N/A","f","2","{email, phone, reviews, kba}","t","40.689189907245435","-73.95398898980653","Apartment","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","1","2017-01-01","2017-01-01","100","10","10","10","10","10","10","strict","0.11","$50.00"
"3826226","15733420","2014-05-19","within an hour","100%","N/A","f","2","{phone, reviews}","f","40.68252218572864","-73.94442739809863","Other","Entire home/apt","6","1.0","2","3","Real Bed","{TV,Cable TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","4","78","2015-04-06","2017-09-25","89","9","9","10","9","9","9","strict","2.57","$165.00"
"3498650","6556741","2013-05-24","within an hour","100%","N/A","f","1","{email, phone, reviews, jumio, work_email}","t","40.68122501252266","-73.95619394551052","House","Private room","2","5.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Suitable for events,Smoke detector,Carbon monoxide detector,Essentials,Private living room}","1","4","1","2014-08-04","2014-08-04","100","10","8","10","10","10","10","moderate","0.03","$63.00"
"19227365","86327101","2016-07-27","within an hour","100%","N/A","f","6","{email, phone, facebook, reviews, jumio, government_id}","t","40.68290260622125","-73.91294712035325","Townhouse","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Private living room,Private entrance}","1","1","16","2017-06-23","2017-09-26","95","10","10","10","10","9","10","strict","4.66","$55.00"
"15819532","12538606","2014-02-24","N/A","N/A","N/A","f","1","{email, phone, facebook, reviews, kba, work_email}","t","40.68077398092841","-73.93881318039485","Apartment","Private room","2","1.5","1","1","Real Bed","{Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Hangers,Laptop friendly workspace}","1","1","3","2016-11-07","2016-11-15","100","10","10","9","10","10","10","flexible","0.27","$60.00"
"19227424","86327101","2016-07-27","within an hour","100%","N/A","f","6","{email, phone, facebook, reviews, jumio, government_id}","t","40.68119870799604","-73.9114777636947","Townhouse","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Iron,Private living room,Private entrance}","1","1","11","2017-07-01","2017-09-25","98","10","10","10","10","10","10","strict","3.47","$50.00"
"16859716","172248","2010-07-19","N/A","N/A","N/A","f","1","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.69213835193398","-73.9399542513498","Apartment","Entire home/apt","2","1.0","1","2","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Keypad}","1","5","5","2017-01-29","2017-08-31","90","10","9","10","10","8","10","moderate","0.60","$120.00"
"7037791","36899834","2015-06-27","within an hour","100%","N/A","t","1","{email, phone, reviews}","f","40.687402003000706","-73.93830023934947","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50}","4","3","61","2015-07-10","2017-09-12","99","10","10","10","10","9","10","strict","2.24","$180.00"
"20931488","112060183","2017-01-18","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews}","f","40.683857657534865","-73.92451819131959","Apartment","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Pets live on this property,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox}","1","1","1","2017-09-17","2017-09-17","100","10","10","10","10","8","10","moderate","1","$45.00"
"5989289","693501","2011-06-12","a few days or more","40%","N/A","f","1","{email, phone, reviews, kba}","t","40.6954948697733","-73.94430565447976","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo}","1","4","9","2015-07-15","2017-07-25","96","10","9","10","10","9","10","strict","0.33","$75.00"
"12936207","51716739","2015-12-19","within an hour","100%","N/A","t","2","{email, reviews, kba}","f","40.68869940796756","-73.93535570830907","Apartment","Entire home/apt","5","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","1","33","2016-05-15","2017-09-28","95","10","9","9","10","8","9","strict","1.95","$225.00"
"10608951","43816209","2015-09-09","within a few hours","100%","N/A","f","1","{email, phone, facebook, reviews}","f","40.686160446872336","-73.92513634473012","House","Private room","1","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace}","1","1","4","2016-05-01","2016-08-20","95","9","9","10","10","10","10","flexible","0.23","$45.00"
"7857685","17537658","2014-07-02","N/A","N/A","N/A","f","1","{email, phone, reviews}","f","40.69184798412566","-73.95873320769634","Apartment","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Smoke detector,First aid kit,Fire extinguisher,Essentials}","1","4","1","2015-10-01","2015-10-01","100","10","8","10","10","10","10","flexible","0.04","$56.00"
"14378148","35061242","2015-06-05","within an hour","100%","N/A","t","2","{email, phone, reviews}","f","40.69111528395577","-73.93899987935956","Apartment","Entire home/apt","8","1.0","3","5","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Hangers}","1","3","29","2016-09-06","2017-09-24","97","10","10","10","10","9","10","flexible","2.21","$165.00"
"19490059","136812761","2017-06-24","within an hour","100%","N/A","f","2","{email, phone, reviews}","f","40.694871938228715","-73.93664740015727","Townhouse","Entire home/apt","8","1.0","2","4","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox,Private entrance,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove}","1","1","20","2017-07-09","2017-09-28","94","10","10","10","9","8","9","moderate","6.90","$250.00"
"7562552","39639169","2015-07-26","within an hour","100%","N/A","t","2","{email, phone, reviews, kba}","t","40.683381996905325","-73.92072280250437","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox}","3","3","74","2015-08-28","2017-09-25","96","10","10","10","10","9","10","strict","2.89","$110.00"
"7824740","19124621","2014-07-29","within a few hours","100%","N/A","f","3","{email, phone, reviews, manual_offline, jumio}","t","40.68493023018944","-73.9324513632634","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Buzzer/wireless intercom,Heating,Family/kid friendly,Smoke detector,First aid kit,Fire extinguisher,Essentials,24-hour check-in,Hair dryer,Iron}","2","7","6","2015-08-24","2016-03-22","97","10","9","10","10","10","10","strict","0.23","$70.00"
"6645108","11240000","2014-01-12","within a day","100%","N/A","f","1","{email, phone, reviews, jumio}","t","40.69479095702899","-73.9333542209697","House","Private room","1","2.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","11","2015-06-07","2017-01-02","80","10","8","8","8","9","8","flexible","0.39","$45.00"
"19097111","43595404","2015-09-07","within an hour","100%","N/A","f","1","{email, phone, reviews, jumio, government_id}","t","40.6815427667503","-73.95339842241523","Apartment","Private room","2","1.5","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace}","1","3","5","2017-07-08","2017-09-09","92","10","8","10","10","10","10","flexible","1.70","$69.00"
"11101754","7872220","2013-08-01","within a few hours","100%","N/A","t","1","{email, phone, reviews, kba, work_email}","t","40.686727156313","-73.957902945127","Apartment","Entire home/apt","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Gym,Elevator,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Self Check-In,Doorman}","2","1","48","2016-10-27","2017-09-25","98","10","9","10","10","10","10","moderate","4.21","$160.00"
