"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"5075267","https://a0.muscache.com/im/pictures/74172289/d4bc8f63_original.jpg?aki_policy=large","814298","2011-07-13","within a few hours","98%","66%","f","https://a0.muscache.com/im/users/814298/profile_pic/1310565817/original.jpg?aki_policy=profile_x_medium","22","['email', 'phone', 'reviews', 'kba']","t","42.34079541636332","-71.0807041719754","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","$100.00","1","2","39","2015-01-26","2016-06-19","76","8","9","9","9","10","8","strict","1.98"
"798957","https://a2.muscache.com/im/pictures/18609710/ab5b3c6a_original.jpg?aki_policy=large","1651480","2012-01-25","within an hour","100%","94%","t","https://a1.muscache.com/im/users/1651480/profile_pic/1327511350/original.jpg?aki_policy=profile_x_medium","6","['email', 'phone', 'reviews', 'jumio']","t","42.34121342173442","-71.0757105405123","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$306.00","4","1","192","2013-05-06","2016-08-24","97","10","10","10","10","10","10","strict","4.72"
"11710680","https://a2.muscache.com/im/pictures/d7b1e5d6-e27a-4428-8d65-c1811c05157e.jpg?aki_policy=large","7744251","2013-07-26","within a day","80%","90%","f","https://a1.muscache.com/im/users/7744251/profile_pic/1374870086/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34380979831552","-71.06929087357383","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Safety Card,Essentials,Hangers,Iron,Laptop Friendly Workspace}","$229.00","4","3","5","2016-04-17","2016-06-24","95","10","10","10","10","10","10","strict","1.04"
"11686744","https://a2.muscache.com/im/pictures/936e1688-cecf-4ce6-8111-19bb3a8938d2.jpg?aki_policy=large","12243051","2014-02-14","within a few hours","71%","98%","f","https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium","363","['email', 'phone', 'reviews', 'manual_offline', 'jumio']","t","42.34562568447279","-71.06321265493553","Condominium","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Pets Allowed,Doorman,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$199.00","1","3","4","2016-04-05","2016-06-18","100","10","10","10","9","10","10","strict","0.77"
"8088370","https://a2.muscache.com/im/pictures/103069821/915812a4_original.jpg?aki_policy=large","21406929","2014-09-16","within an hour","100%","100%","f","https://a1.muscache.com/im/users/21406929/profile_pic/1410887155/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.339544636587625","-71.07387035555206","Loft","Shared room","1","1.0","1","1","Pull-out Sofa","{Wireless Internet,Kitchen,Buzzer/Wireless Intercom,Heating,Suitable for Events,Washer,Dryer,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer}","$67.00","1","2","14","2015-09-05","2015-11-23","93","9","9","9","9","10","9","flexible","1.14"
"4742275","https://a2.muscache.com/im/pictures/59525830/212f625d_original.jpg?aki_policy=large","5474074","2013-03-15","within an hour","100%","50%","f","https://a1.muscache.com/im/users/5474074/profile_pic/1417021046/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'jumio']","t","42.34258199617985","-71.07650344409146","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Shampoo}","$120.00","1","28","6","2015-05-31","2016-08-05","97","9","9","10","10","10","9","strict","0.39"
"7645862","https://a1.muscache.com/im/pictures/97080231/3fa20b9b_original.jpg?aki_policy=large","508268","2011-04-14","within a few hours","100%","87%","t","https://a1.muscache.com/im/users/508268/profile_pic/1393683305/original.jpg?aki_policy=profile_x_medium","12","['email', 'phone', 'reviews']","f","42.34178015511022","-71.08004973669456","Apartment","Entire home/apt","3","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","$239.00","2","3","1","2016-03-04","2016-03-04","100","10","10","10","10","10","10","strict","0.16"
"9611852","https://a2.muscache.com/im/pictures/bb9ba747-0867-4140-ae57-3c6404a9ad3a.jpg?aki_policy=large","49731364","2015-11-23","within a few hours","90%","100%","t","https://a2.muscache.com/im/pictures/dfa72f63-1896-4584-a3ba-8aba294bd35b.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","42.34770355986914","-71.07152833868011","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$197.00","1","2","26","2016-03-20","2016-08-28","98","10","10","10","10","10","10","moderate","4.53"
"7294565","https://a0.muscache.com/im/pictures/95532357/fde9817e_original.jpg?aki_policy=large","11822816","2014-01-31","N/A","N/A","N/A","f","https://a2.muscache.com/im/users/11822816/profile_pic/1407864585/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.339308963259484","-71.06495498840539","Apartment","Private room","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector}","$85.00","1","2","1","2015-08-15","2015-08-15","80","8","8","10","10","8","8","flexible","0.08"
"8303267","https://a2.muscache.com/im/pictures/105777027/91819e36_original.jpg?aki_policy=large","4552954","2013-01-02","within a few hours","100%","83%","t","https://a1.muscache.com/im/users/4552954/profile_pic/1427324369/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'kba']","t","42.34241482588717","-71.07451934312452","House","Entire home/apt","8","4.5","5","6","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","""$1,300.00""","1","5","2","2016-06-20","2016-08-31","100","10","10","10","10","10","10","strict","0.75"
"9728602","https://a2.muscache.com/im/pictures/e5d1484f-07c2-4b97-8761-0564412faff3.jpg?aki_policy=large","4127253","2012-11-12","within a day","50%","50%","f","https://a2.muscache.com/im/users/4127253/profile_pic/1365822004/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.336357255160316","-71.07444244408435","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Essentials,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$266.00","2","3","1","2016-05-08","2016-05-08","100","10","10","10","10","10","10","flexible","0.24"
"5058148","https://a1.muscache.com/im/pictures/63332732/3fdb9f81_original.jpg?aki_policy=large","1604662","2012-01-13","N/A","N/A","N/A","f","https://a2.muscache.com/im/users/1604662/profile_pic/1326502329/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.33569268282436","-71.07463210582779","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Cable TV,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","$160.00","1","2","6","2015-03-10","2016-03-02","95","9","10","10","9","10","9","flexible","0.33"
"11873789","https://a2.muscache.com/im/pictures/4acad11e-5de5-40cd-aa93-091edbd50cea.jpg?aki_policy=large","44369882","2015-09-16","within a day","80%","100%","f","https://a2.muscache.com/im/pictures/bd6bda72-3c6c-4cd5-9688-4771cc7bb2a2.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'linkedin', 'reviews']","f","42.342459308679885","-71.07890447746665","Apartment","Entire home/apt","3","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Heating,Smoke Detector,First Aid Kit,Essentials,Shampoo,24-Hour Check-in,Hangers,Iron,Laptop Friendly Workspace}","$280.00","1","3","8","2016-04-05","2016-07-29","93","10","10","10","10","9","9","moderate","1.54"
"585148","https://a2.muscache.com/im/pictures/b03c7372-2fd4-4ad1-926c-d87105be8728.jpg?aki_policy=large","2883829","2012-07-09","within an hour","100%","100%","f","https://a1.muscache.com/im/users/2883829/profile_pic/1385778639/original.jpg?aki_policy=profile_x_medium","5","['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']","t","42.33817959209641","-71.06462945503596","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Free Parking on Premises,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit}","$225.00","3","2","31","2014-08-01","2016-06-20","93","10","9","9","10","9","9","strict","1.21"
"5582163","https://a2.muscache.com/im/pictures/3907f2b9-155f-4359-8a82-39a0c1559b13.jpg?aki_policy=large","28943553","2015-03-07","within a few hours","90%","82%","f","https://a1.muscache.com/im/users/28943553/profile_pic/1426131545/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.34311950529787","-71.07585049962194","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Hangers,Iron}","$170.00","1","1","50","2015-04-12","2016-08-30","97","10","10","10","10","10","9","flexible","2.91"
"5352623","https://a0.muscache.com/im/pictures/66980482/9e77a8d0_original.jpg?aki_policy=large","97805","2010-03-23","within an hour","100%","0%","t","https://a2.muscache.com/im/users/97805/profile_pic/1404931863/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34447431637321","-71.07698271329764","Bed & Breakfast","Private room","2","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Breakfast,Hot Tub,Heating,Suitable for Events,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$168.00","2","1","4","2015-04-21","2016-05-05","100","10","10","10","10","10","10","strict","0.24"
"322593","https://a0.muscache.com/im/pictures/18603073/7042b85a_original.jpg?aki_policy=large","1651480","2012-01-25","within an hour","100%","94%","t","https://a1.muscache.com/im/users/1651480/profile_pic/1327511350/original.jpg?aki_policy=profile_x_medium","6","['email', 'phone', 'reviews', 'jumio']","t","42.34348781143775","-71.07680165158366","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Indoor Fireplace,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$183.00","2","2","192","2013-03-27","2016-08-26","94","9","9","10","10","10","9","strict","4.57"
"11902134","https://a2.muscache.com/im/pictures/a0ae0ac8-ac0c-49d1-a412-661e0f114450.jpg?aki_policy=large","63487603","2016-03-18","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/8e1b43e2-6497-4a58-ab9f-4cf905c5ffaa.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.34389101690596","-71.06948267335085","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,24-Hour Check-in,Hangers,Hair Dryer,Iron,translation missing: en.hosting_amenity_50}","$300.00","1","4","9","2016-04-06","2016-08-08","88","9","8","10","10","10","9","strict","1.74"
"14461998","https://a2.muscache.com/im/pictures/a88a9769-ad9c-437b-832c-a0cbf0ade346.jpg?aki_policy=large","88372372","2016-08-06","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/e0be8a64-d3ae-40bc-afee-0e4563fb2fd7.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.335003376033924","-71.0750936145144","Apartment","Entire home/apt","3","1.0","0","1","Real Bed","{Internet,Wireless Internet,Kitchen,Pets live on this property,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Lock on Bedroom Door,Hair Dryer}","$166.00","1","2","2","2016-08-17","2016-08-28","90","9","10","10","10","9","10","flexible","2"
"10227043","https://a2.muscache.com/im/pictures/8ae2f6fb-2ac3-41d5-bf6b-3bf9552af2f0.jpg?aki_policy=large","39338110","2015-07-23","within an hour","100%","100%","f","https://a2.muscache.com/im/users/39338110/profile_pic/1437660632/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34343207030431","-71.0729121344843","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$350.00","1","2","33","2016-01-14","2016-08-31","98","10","10","10","10","10","9","strict","4.16"
"2683284","https://a0.muscache.com/im/pictures/35703531/f5d2f7f3_original.jpg?aki_policy=large","1015632","2011-08-24","within an hour","100%","96%","f","https://a2.muscache.com/im/pictures/8e8cd531-ceb7-4deb-beab-be60a5bd77c6.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'kba']","t","42.3380745881418","-71.07532867247558","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$190.00","2","2","115","2014-04-07","2016-08-16","92","10","9","10","10","9","9","strict","3.90"
"11397511","https://a2.muscache.com/im/pictures/d611f201-238d-4c2d-9266-0f02dd95c015.jpg?aki_policy=large","53312551","2016-01-04","within a day","100%","95%","t","https://a2.muscache.com/im/pictures/b616c5a4-1b85-4489-be2b-fb8cf515e723.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34266914158188","-71.06957670158451","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace}","$180.00","1","2","18","2016-04-05","2016-09-05","96","10","10","10","10","10","9","strict","3.46"
"1252289","https://a0.muscache.com/im/pictures/48066799/2f783fd5_original.jpg?aki_policy=large","1462158","2011-12-01","within a day","100%","93%","t","https://a0.muscache.com/im/users/1462158/profile_pic/1370809842/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.33533589134802","-71.07425652058345","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair Dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$99.00","1","3","78","2013-06-28","2016-08-21","97","10","10","10","10","10","10","moderate","2.00"
"4679319","https://a1.muscache.com/im/pictures/65236932/31857530_original.jpg?aki_policy=large","5474074","2013-03-15","within an hour","100%","50%","f","https://a1.muscache.com/im/users/5474074/profile_pic/1417021046/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'jumio']","t","42.33981502500543","-71.07770093493704","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo}","$110.00","1","28","4","2015-05-03","2016-06-06","75","6","8","9","9","10","8","strict","0.24"
"8006992","https://a2.muscache.com/im/pictures/f8e72359-ca37-457d-a932-f872b73cee03.jpg?aki_policy=large","2265368","2012-05-01","within a few hours","100%","100%","f","https://a0.muscache.com/im/users/2265368/profile_pic/1440359427/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.3380771614161","-71.07509284636787","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49}","$210.00","2","4","6","2015-11-01","2016-08-29","100","10","10","10","10","9","10","strict","0.58"
