"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"1048798","5774906","2013-04-04","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.52678914038067","-122.38346175078756","House","Entire home/apt","4","2.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","2","strict","$129.00"
"613020","3040367","2012-07-24","within a few hours","100%","100%","t","1","['email', 'phone', 'reviews', 'jumio']","t","47.51855218700446","-122.39118820273833","House","Private room","2","1.0","1","2","Real Bed","{Cable TV,Wireless Internet,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","2","strict","$75.00"
"9109293","47477765","2015-10-26","N/A","N/A","N/A","f","1","['phone']","f","47.514680316204704","-122.39396780912685","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","moderate","$80.00"
"6215943","31108433","2015-04-12","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.51839076500445","-122.38848936562582","House","Entire home/apt","7","1.5","3","4","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","7","2","strict","$177.00"
"4069543","6584748","2013-05-26","within a few hours","100%","100%","t","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.53212815525277","-122.3907846344624","House","Private room","5","1.5","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","1","flexible","$85.00"
"3986788","13976883","2014-04-06","within an hour","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","47.525475734334485","-122.38854780598548","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","2","3","moderate","$87.00"
"3968416","20495686","2014-08-25","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","47.52480878739996","-122.38722402276122","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Other pet(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","1","moderate","$78.00"
"1806899","9469827","2013-10-16","within a few hours","100%","100%","t","2","['email', 'phone', 'google', 'reviews', 'kba']","t","47.58468275254588","-122.31157203915073","House","Private room","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector}","2","2","moderate","$60.00"
"6168769","1747753","2012-02-13","within an hour","75%","100%","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","47.57982485629932","-122.30687976046939","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$80.00"
"8187592","27329128","2015-02-06","N/A","N/A","N/A","f","2","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","47.5859417720306","-122.31404610755312","Townhouse","Entire home/apt","4","2.5","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$180.00"
"1925661","9975709","2013-11-12","within an hour","100%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","47.577794696487395","-122.30258130174603","House","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$39.00"
"4760968","7740890","2013-07-26","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","47.57878466258972","-122.30795585640976","House","Private room","2","1.0","1","1","Futon","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","1","1","flexible","$60.00"
"3953365","18422078","2014-07-19","within an hour","100%","100%","f","3","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","47.577472352894105","-122.30308037965868","House","Private room","1","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Smoking Allowed,Breakfast,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","1","moderate","$42.00"
"4909327","20338967","2014-08-21","N/A","N/A","N/A","t","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","47.586232324671805","-122.3148062304022","House","Private room","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$126.00"
"7828509","14099568","2014-04-09","within an hour","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio']","t","47.579020127298605","-122.3157431989363","Apartment","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Pets live on this property,Heating,First Aid Kit,Fire Extinguisher}","1","1","moderate","$60.00"
"4903296","25243138","2014-12-26","N/A","N/A","N/A","f","1","['email', 'phone', 'google', 'reviews', 'kba']","t","47.58826621311705","-122.30848615667709","House","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Wheelchair Accessible,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector}","1","7","flexible","$99.00"
"1323634","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57566772454509","-122.30331694123487","House","Private room","3","2.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher}","1","1","strict","$89.00"
"571640","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57618629337753","-122.30386721433008","House","Private room","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher}","1","1","strict","$79.00"
"613151","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57608514622383","-122.30402714524742","House","Private room","6","1.0","1","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher}","1","1","strict","$169.00"
"278192","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57741482471651","-122.30229960761703","House","Private room","3","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher}","1","1","strict","$79.00"
"571651","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57778726052836","-122.30279079623531","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher}","1","1","strict","$69.00"
"7883181","14343317","2014-04-16","within a day","86%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.58145636490471","-122.31537895186148","House","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Shampoo}","1","1","flexible","$60.00"
"7718139","301107","2010-11-27","N/A","N/A","N/A","f","4","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57738782977061","-122.30436136707696","Tent","Entire home/apt","4","0.5","1","2","Real Bed","{Wireless Internet,Free Parking on Premises,Smoking Allowed,Pets Allowed,Pets live on this property,Dog(s),Hot Tub,Family/Kid Friendly,Fire Extinguisher,Shampoo}","1","1","flexible","$65.00"
"6572501","9843873","2013-11-06","within a few hours","67%","100%","f","1","['email', 'phone', 'reviews']","f","47.57805989215266","-122.31400972867601","Townhouse","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace}","2","1","flexible","$260.00"
"4668327","9469827","2013-10-16","within a few hours","100%","100%","t","2","['email', 'phone', 'google', 'reviews', 'kba']","t","47.578412585057","-122.31579403162596","House","Entire home/apt","2","1.5","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials,Shampoo}","2","2","moderate","$100.00"
"7636185","2777369","2012-06-29","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","47.572876156504535","-122.30987722082003","House","Entire home/apt","3","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","moderate","$90.00"
"6421243","8284327","2013-08-20","within a few hours","100%","100%","f","3","['email', 'phone', 'reviews', 'kba']","t","47.57274894275662","-122.30743249674757","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","1","2","strict","$59.00"
"5580773","4183116","2012-11-18","within an hour","100%","100%","f","2","['email', 'phone', 'reviews']","f","47.58016983386594","-122.31172788815635","Apartment","Entire home/apt","3","1.0","2","2","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials}","0","2","moderate","$70.00"
"8737284","27628925","2015-02-12","within a few hours","100%","100%","f","2","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","47.58777721365417","-122.31692014946668","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,First Aid Kit,Safety Card,Essentials,Shampoo,Hangers,Hair Dryer,Laptop Friendly Workspace}","2","2","moderate","$65.00"
"958475","5214978","2013-02-24","within a day","100%","100%","t","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","47.58558082111754","-122.31195579494617","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{TV,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher}","2","3","moderate","$85.00"
"8605841","34321359","2015-05-26","within a few hours","100%","100%","f","2","['email', 'phone', 'reviews']","f","47.57181223893098","-122.3081813763631","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{}","2","2","moderate","$74.00"
"7500728","39289896","2015-07-22","within an hour","80%","100%","f","1","['email', 'phone', 'google', 'reviews', 'jumio', 'kba']","t","47.57543905550266","-122.30757135721353","Bungalow","Entire home/apt","2","1.0","0","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$99.00"
"606297","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.577560782253094","-122.30428066418015","House","Entire home/apt","14","3.0","5","9","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher}","5","1","strict","$399.00"
"9094366","30653236","2015-04-05","within a day","100%","N/A","f","1","['email', 'phone', 'reviews', 'kba']","t","47.58004408724626","-122.30709347386913","House","Entire home/apt","6","2.5","3","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials,Shampoo}","1","7","strict","$300.00"
"7096107","301107","2010-11-27","N/A","N/A","N/A","f","4","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57896005046971","-122.30432115014953","Tent","Entire home/apt","2","0.5","1","1","Airbed","{Wireless Internet,Free Parking on Premises,Smoking Allowed,Pets Allowed,Pets live on this property,Dog(s),Hot Tub,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Shampoo}","1","1","flexible","$65.00"
"9496612","49220862","2015-11-16","within a few hours","100%","N/A","f","1","['email', 'phone']","f","47.56529214409568","-122.31206628506642","Apartment","Entire home/apt","2","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo,Hangers}","1","3","strict","$79.00"
"8785768","1254153","2011-10-06","within a day","100%","N/A","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","47.5883839166187","-122.31618537150266","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Lock on Bedroom Door}","1","1","flexible","$75.00"
"611500","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.57727069591887","-122.30185709286152","House","Entire home/apt","8","2.0","3","5","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher}","3","1","strict","$219.00"
"264829","862329","2011-07-24","within a few hours","89%","100%","f","11","['email', 'phone', 'facebook', 'reviews', 'kba']","t","47.575290972156935","-122.30204873393409","House","Entire home/apt","7","1.0","2","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher}","2","1","strict","$165.00"
